path,control_profile,apply_safety_filter_to_final_control,apply_safety_filter_to_nominal_trajectory,apply_safety_filter_to_samples,cost_from_obstacles_or_BRT,mppi_samples,mppi_horizon,save_samples,init_state,goal_state,goal_state_threshold,timestep,trial_max_duration,mppi_temperature,mppi_angvel_control_noise_mean,mppi_angvel_control_noise_stddev,mppi_initial_control_is_mean,brt_filename,safety_filter_type,safety_filter_value_threshold,dynamics_name,state_dim,state_labels,control_dim,control_labels,dynamics_linvel,dynamics_angvel_min,dynamics_angvel_max,Phi_terminal_state_cost_weights,Q_running_state_cost_weights,action_cost_weights,crashed,goal_reached,time_elapsed,total_cost,terminal_state,control_compute_time_avg,control_compute_time_std,apply_safety_filter_to_final_chosen_control,final_safety_filter
experiments_sep_24/exp_samples-1000_trial-017_control-2,Filtered MPPI with obstacle costs,,False,False,obs,1000,25,True,"[3.487259, -0.453931, -2.755516]","[0.818008, 3.826144, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.6,992.06132,"[0.7286357249945618, 3.8499667247401033, 0.3706192897702416]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-017_control-3,Filtered MPPI with BRT costs,,False,False,brt,1000,25,True,"[3.487259, -0.453931, -2.755516]","[0.818008, 3.826144, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.56,914.20475,"[0.7379142937081026, 3.806225874395785, 0.6355756431647701]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-017_control-4,Sample-safe MPPI (our method),,False,True,obs,1000,25,True,"[3.487259, -0.453931, -2.755516]","[0.818008, 3.826144, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,4.78,1986.76223,"[0.7526331218350352, 3.842141602090605, 0.5376713371249395]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-018_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.12,2602.64894,"[-0.18155494735251476, 4.084252141576322, 1.892987888653221]",False,False,,
experiments_sep_24/exp_samples-1000_trial-018_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,13858.92903,"[-1.005508555996249, 1.1016195118140406, -0.08453413754045158]",False,False,,
experiments_sep_24/exp_samples-1000_trial-018_control-2,Filtered MPPI with obstacle costs,,False,False,obs,1000,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,10538.46434,"[1.583767666554924, 1.2361667380588022, 2.474382917241493]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-018_control-3,Filtered MPPI with BRT costs,,False,False,brt,1000,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,13858.92903,"[-1.005508555996249, 1.1016195118140406, -0.08453413754045158]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-018_control-4,Sample-safe MPPI (our method),,False,True,obs,1000,25,True,"[0.398505, -3.721347, 0.72322]","[-0.262249, 4.134175, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,6.1000000000000005,5162.69232,"[-0.21853129507492444, 4.114241372440971, 3.01931198411531]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-019_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1109.18339,"[3.5608706237555565, -3.222082715897517, -1.0368143176418982]",False,False,,
experiments_sep_24/exp_samples-1000_trial-019_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.7,1120.59606,"[3.551661451573056, -3.262356093379698, -1.245541493261662]",False,False,,
experiments_sep_24/exp_samples-1000_trial-019_control-2,Filtered MPPI with obstacle costs,,False,False,obs,1000,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1109.18339,"[3.5608706237555565, -3.222082715897517, -1.0368143176418982]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-019_control-3,Filtered MPPI with BRT costs,,False,False,brt,1000,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.7,1120.59606,"[3.551661451573056, -3.262356093379698, -1.245541493261662]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-019_control-4,Sample-safe MPPI (our method),,False,True,obs,1000,25,True,"[-1.691336, -3.938756, 1.332035]","[3.56241, -3.288664, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,1.68,1105.42577,"[3.556259880263192, -3.214779334061266, -1.0808421036865736]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-020_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,12.66,9109.68042,"[1.155660434310008, 3.748330415792059, 2.7266457760420213]",False,False,,
experiments_sep_24/exp_samples-1000_trial-020_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,121809.18181,"[-4.2561362775718905, 5.451791002524878, 0.15482881967366557]",False,False,,
experiments_sep_24/exp_samples-1000_trial-020_control-2,Filtered MPPI with obstacle costs,,False,False,obs,1000,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,7.04,3516.29826,"[1.1624401963994806, 3.751864313624548, 2.904777763739772]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-020_control-3,Filtered MPPI with BRT costs,,False,False,brt,1000,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,13765.93033,"[0.9163234950543807, 1.85554147203055, 2.4714534015143954]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-020_control-4,Sample-safe MPPI (our method),,False,True,obs,1000,25,True,"[4.084563, -1.79165, 0.492546]","[1.07831, 3.755842, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.08,1651.1677,"[1.0063077776180245, 3.7940591380829263, 0.23675652129412184]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-021_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.6,4279.95188,"[3.2016298938280277, 3.314321562179483, 1.4710990217091107]",False,False,,
experiments_sep_24/exp_samples-1000_trial-021_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.66,4483.42369,"[3.158286799389757, 3.3411355647240684, 1.466307429939457]",False,False,,
experiments_sep_24/exp_samples-1000_trial-021_control-2,Filtered MPPI with obstacle costs,,False,False,obs,1000,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.68,4597.34388,"[3.2006490318289234, 3.3331011457607964, 1.473800468977009]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-021_control-3,Filtered MPPI with BRT costs,,False,False,brt,1000,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.66,4483.42369,"[3.158286799389757, 3.3411355647240684, 1.466307429939457]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-021_control-4,Sample-safe MPPI (our method),,False,True,obs,1000,25,True,"[1.383711, -3.729183, -1.668794]","[3.205804, 3.409686, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,True,2.64,4298.25058,"[3.189714282726189, 3.3733636937005897, 1.4477363064844386]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-022_control-0,Vanilla MPPI with obstacle costs,False,False,False,obs,1000,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,True,False,0.22,481.8734,"[3.194945796408338, -0.9764888444050379, -1.744020886473688]",False,False,,
experiments_sep_24/exp_samples-1000_trial-022_control-1,Vanilla MPPI with BRT costs,False,False,False,brt,1000,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,16188.64013,"[-2.35967605184624, 0.9477114335290545, 0.27082113251642337]",False,False,,
experiments_sep_24/exp_samples-1000_trial-022_control-2,Filtered MPPI with obstacle costs,,False,False,obs,1000,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,13157.95106,"[3.4434695773074324, 1.4996235570050787, -1.6341367381231506]",False,False,False,True
experiments_sep_24/exp_samples-1000_trial-022_control-3,Filtered MPPI with BRT costs,,False,False,brt,1000,25,True,"[3.514009, -0.074734, -1.6998]","[-0.309436, 4.151271, 0]",0.1,0.02,15,5.0,0.0,8.0,False,config/brt_dubins_cluttered_0.hdf5,least_restrictive,0.01,dubins,3,"['x', 'y', 'theta']",1,['angvel'],4.0,-6.0,6.0,"[0.0, 0.0, 0.0]","[1.0, 1.0, 0.0]",0.2,False,False,14.98,16188.64013,"[-2.35967605184624, 0.9477114335290545, 0.27082113251642337]",False,False,False,True
